instance,solver,time_limit,time,val,imp(abs),imp(%),time_to_best(s),iterations_to_best,total_iterations
750_300_3_08,GH + HC,1800.0,572.73,472985.4,164523.0,26.0,287.44,36,86
750_300_3_09,LB,1800.0,-,472976.9,-,-,-,-,-
750_300_3_09,3Idx,1800.0,1806.03,518243.58,-,-,-,-,-
750_300_3_09,GH,1800.0,0.01,640768.89,-,-,-,-,-
750_300_3_09,GH + HC,1800.0,556.0,473001.22,167768.0,26.0,257.392,33,83
750_300_3_10,LB,1800.0,-,472995.08,-,-,-,-,-
750_300_3_10,3Idx,1800.0,1806.69,561317.66,-,-,-,-,-
750_300_3_10,GH,1800.0,0.00,646125.94,-,-,-,-,-
750_300_3_10,GH + HC,1800.0,564.0,473015.78,173110.0,27.0,296.571,35,85
750_300_3_11,LB,1800.0,-,472975.64,-,-,-,-,-
750_300_3_11,3Idx,1800.0,1807.51,521522.04,-,-,-,-,-
750_300_3_11,GH,1800.0,0.00,646804.64,-,-,-,-,-
750_300_3_11,GH + HC,1800.0,601.27,473001.14,173804.0,27.0,352.663,45,95
750_300_3_12,LB,1800.0,-,472989.02,-,-,-,-,-
750_300_3_12,3Idx,1800.0,1806.64,631693.23,-,-,-,-,-
750_300_3_12,GH,1800.0,0.00,634642.23,-,-,-,-,-
750_300_3_12,GH + HC,1800.0,591.1,473013.34,161629.0,25.0,269.815,30,80
750_300_3_13,LB,1800.0,-,472985.4,-,-,-,-,-
750_300_3_13,3Idx,1800.0,1806.72,559034.24,-,-,-,-,-
750_300_3_13,GH,1800.0,0.00,643398.93,-,-,-,-,-
750_300_3_13,GH + HC,1800.0,757.1,472995.16,170404.0,26.0,455.625,46,96
750_300_3_14,LB,1800.0,-,472980.44,-,-,-,-,-
750_300_3_14,3Idx,1800.0,1809.07,527848.6,-,-,-,-,-
750_300_3_14,GH,1800.0,0.01,648580.24,-,-,-,-,-
750_300_3_14,GH + HC,1800.0,726.17,473001.14,175579.0,27.0,407.405,39,89
750_300_3_15,LB,1800.0,-,473002.4,-,-,-,-,-
750_300_3_15,3Idx,1800.0,1807.59,630291.01,-,-,-,-,-
750_300_3_15,GH,1800.0,0.01,638993.35,-,-,-,-,-
750_300_3_15,GH + HC,1800.0,642.93,473020.66,165973.0,26.0,321.283,34,84
750_300_3_16,LB,1800.0,-,472957.38,-,-,-,-,-
750_300_3_16,3Idx,1800.0,1807.96,517258.4,-,-,-,-,-
750_300_3_16,GH,1800.0,0.00,637654.08,-,-,-,-,-
750_300_3_16,GH + HC,1800.0,684.92,472982.96,164671.0,26.0,306.388,31,81
750_300_3_17,LB,1800.0,-,473001.06,-,-,-,-,-
750_300_3_17,3Idx,1800.0,1807.36,524261.26,-,-,-,-,-
750_300_3_17,GH,1800.0,0.00,638290.35,-,-,-,-,-
750_300_3_17,GH + HC,1800.0,642.44,473013.26,165277.0,26.0,326.139,34,84
750_300_3_18,LB,1800.0,-,472986.58,-,-,-,-,-
750_300_3_18,3Idx,1800.0,1807.22,528737.06,-,-,-,-,-
750_300_3_18,GH,1800.0,0.00,633793.85,-,-,-,-,-
750_300_3_18,GH + HC,1800.0,654.31,473010.9,160783.0,25.0,320.666,32,82
750_300_3_19,LB,1800.0,-,472985.32,-,-,-,-,-
750_300_3_19,3Idx,1800.0,1807.73,628954.19,-,-,-,-,-
750_300_3_19,GH,1800.0,0.00,645429.04,-,-,-,-,-
750_300_3_19,GH + HC,1800.0,710.0,473014.52,172415.0,27.0,290.741,32,82
