instance,solver,time_limit,time,val,imp(abs),imp(%),time_to_best(s),iterations_to_best,total_iterations
1000_172_7_08,GH + HC,3600.0,1627.22,1228875.16,103916.0,8.0,253.608,195,545
1000_172_7_09,LB,3600.0,-,1228850.92,-,-,-,-,-
1000_172_7_09,BinP,3600.0,3663.83,1245218.12
1000_172_7_09,GH,3600.0,0.01,1328816.02
1000_172_7_09,GH + TS,3600.0,2432.5,1228866.74,99949.0,8.0,307.747,176,526
1000_172_7_09,GH + HC,3600.0,1379.06,1228866.74,99949.0,8.0,132.609,104,454
1000_172_7_10,LB,3600.0,-,1228842.34,-,-,-,-,-
1000_172_7_10,BinP,3600.0,3682.41,1243654.63
1000_172_7_10,GH,3600.0,0.01,1329834.14
1000_172_7_10,GH + TS,3600.0,2028.47,1228854.54,100980.0,8.0,158.721,136,486
1000_172_7_10,GH + HC,3600.0,1453.92,1228854.54,100980.0,8.0,161.882,155,505
1000_172_7_11,LB,3600.0,-,1228858.08,-,-,-,-,-
1000_172_7_11,BinP,3600.0,3638.37,1242430.5
1000_172_7_11,GH,3600.0,0.02,1327428.29
1000_172_7_11,GH + TS,3600.0,2127.54,1228886.02,98542.0,7.0,132.434,131,481
1000_172_7_11,GH + HC,3600.0,2415.37,1228886.02,98542.0,7.0,653.91,515,865
1000_172_7_12,LB,3600.0,-,1228854.54,-,-,-,-,-
1000_172_7_12,BinP,3600.0,3655.77,1240956.69
1000_172_7_12,GH,3600.0,0.01,1330858.24
1000_172_7_12,GH + TS,3600.0,2118.9,1228869.1,101989.0,8.0,242.34,200,550
1000_172_7_12,GH + HC,3600.0,1436.76,1228869.11,101989.0,8.0,211.435,233,583
1000_172_7_13,LB,3600.0,-,1228836.36,-,-,-,-,-
1000_172_7_13,BinP,3600.0,3653.97,1243835.17
1000_172_7_13,GH,3600.0,0.01,1333058.05
1000_172_7_13,GH + TS,3600.0,2068.31,1228847.3,104211.0,8.0,293.594,249,599
1000_172_7_13,GH + HC,3600.0,1726.33,1228847.3,104211.0,8.0,345.812,268,618
1000_172_7_14,LB,3600.0,-,1228877.6,-,-,-,-,-
1000_172_7_14,BinP,3600.0,3682.20,1243807.31
1000_172_7_14,GH,3600.0,0.01,1329803.82
1000_172_7_14,GH + TS,3600.0,2915.2,1228881.22,100923.0,8.0,675.755,362,712
1000_172_7_14,GH + HC,3600.0,1330.2,1228881.22,100923.0,8.0,144.613,134,484
1000_172_7_15,LB,3600.0,-,1228849.66,-,-,-,-,-
1000_172_7_15,BinP,3600.0,3622.33,1242722.6
1000_172_7_15,GH,3600.0,0.01,1331482.45
1000_172_7_15,GH + TS,3600.0,2135.14,1228863.05,102619.0,8.0,168.836,202,552
1000_172_7_15,GH + HC,3600.0,1389.1,1228869.11,102613.0,8.0,129.196,136,486
1000_172_7_16,LB,3600.0,-,1228846.04,-,-,-,-,-
1000_172_7_16,BinP,3600.0,3681.79,1243455.84
1000_172_7_16,GH,3600.0,0.02,1328973.62
1000_172_7_16,GH + TS,3600.0,3334.58,1228865.48,100108.0,8.0,963.502,449,799
1000_172_7_16,GH + HC,3600.0,1480.12,1228865.48,100108.0,8.0,185.775,196,546
1000_172_7_17,LB,3600.0,-,1228850.84,-,-,-,-,-
1000_172_7_17,BinP,3600.0,3608.13,1242888.65
1000_172_7_17,GH,3600.0,0.01,1328579.68
1000_172_7_17,GH + TS,3600.0,1987.69,1228871.54,99708.0,8.0,143.477,119,469
1000_172_7_17,GH + HC,3600.0,1359.71,1228871.54,99708.0,8.0,154.16,170,520
1000_172_7_18,LB,3600.0,-,1228863.04,-,-,-,-,-
1000_172_7_18,BinP,3600.0,3622.73,1242465.66
1000_172_7_18,GH,3600.0,0.01,1334560.92
1000_172_7_18,GH + TS,3600.0,2457.58,1228888.54,105672.0,8.0,402.899,264,614
1000_172_7_18,GH + HC,3600.0,2126.7,1228888.54,105672.0,8.0,525.369,394,744
1000_172_7_19,LB,3600.0,-,1228863.04,-,-,-,-,-
1000_172_7_19,BinP,3600.0,3609.10,1241034.13
1000_172_7_19,GH,3600.0,0.01,1327961.58
1000_172_7_19,GH + TS,3600.0,1936.37,1228889.72,99072.0,7.0,255.208,158,508
1000_172_7_19,GH + HC,3600.0,1633.03,1228889.73,99072.0,7.0,295.351,221,571
